amt,distance,txn_velocity,age,hour,is_online,is_international,card_present
142.489446432224,5.09046497686045,4,35,21,1,0,0
43.32022725498716,6.270394219071234,3,21,18,0,0,1
14.16592304969525,2.860208414985034,1,61,6,1,0,0
170.3743304379504,3.38383551508355,2,57,12,1,0,0
23.69597357693722,8.445484139151194,3,44,11,1,1,0
42.87305113128784,8.970740808929188,2,48,11,0,0,1
43.112470235369265,7.329840830533449,5,49,3,0,0,1
45.76544989146266,25.16874754939161,3,23,8,1,0,0
124.39990679969682,21.407402242223792,3,38,21,1,0,0
162.20161278273568,27.580302549303607,4,33,9,1,0,0
50.73863315403952,5.684421675022647,2,18,18,1,0,0
31.19073100009723,22.164758397609884,4,35,23,1,0,0
70.41746256961125,1.295992518385912,1,75,7,1,0,0
60.91734719609131,36.92769706845751,4,58,16,1,0,0
51.36484266925699,36.452261122444874,5,21,1,0,0,1
80.71323016849193,11.158545128226944,2,21,0,1,0,0
19.291918097777703,31.477915247999153,5,32,7,1,0,0
62.06235073176804,18.380010178823138,2,32,14,1,0,0
139.08666255331863,16.984895132886322,1,46,9,0,0,1
29.326571198807756,1.4295055921186959,2,30,12,0,0,1
58.83466911585671,2.6847662295649273,3,40,17,1,0,0
18.993355450128686,102.45090146488351,1,76,3,1,0,0
92.78435843018508,1.104797087938873,3,65,22,0,0,1
36.30078067080449,18.022951334952094,2,46,9,1,0,0
101.51292360027675,4.117083048507171,6,46,22,0,0,0
42.86192208124149,9.393008276332724,6,34,19,1,0,0
53.490164121866265,42.724349812312866,3,49,17,1,0,0
26.890256795427216,24.11436098695479,8,45,2,1,0,0
37.31217397877661,14.085844027528472,2,47,15,1,0,0
2327.093535657853,13.530508118209141,1,39,23,1,0,0
112.9104105907941,6.194109271506177,2,29,13,0,0,1
39.460081757804886,18.982701974224867,4,70,0,1,0,0
32.87058482886477,29.71826754834797,4,37,7,1,0,0
140.38363240184506,15.420912536634136,3,39,21,0,0,1
14.199907938863994,20.88452685975434,3,55,22,1,1,0
59.888117829380015,26.493359534719822,2,35,22,0,0,1
136.7765776084512,4.680676411877461,4,46,13,1,0,0
57.45580765634821,6.301834849149518,1,80,19,1,0,0
21.217675118644983,11.604405545962907,2,28,17,0,0,1
32.92719595323379,35.35657394261756,3,32,2,1,0,0
143.84837375183844,42.44618694474658,3,18,20,1,0,0
90.25216258093965,1.9571645268117952,4,45,21,1,0,0
320.3571727834841,17.481376170966442,4,37,20,1,0,0
39.76425438180841,11.527009257580445,1,18,5,1,0,0
115.4436808076849,45.19948006474782,4,48,0,0,0,1
21.418392168526523,48.06594561414113,2,46,20,0,0,1
32.24702978295781,1.2722790497017948,1,33,13,1,0,0
141.41873339222448,48.19913131679888,1,46,15,1,1,0
48.723857742614776,14.485331619195154,1,34,10,1,0,0
77.54423113510603,10.354881827921401,2,71,7,1,0,0
125.8737907174213,9.366055919483973,2,65,6,0,0,1
26.994207307422815,7.512971946261342,4,72,21,0,0,1
54.2003755721654,85.8316747026139,1,68,5,0,0,0
81.5893245063948,10.73290739675246,7,50,8,1,0,0
121.4275939250255,3.6314546145335536,1,57,11,1,1,0
65.21097970973463,15.566746450937273,1,18,17,0,0,1
16.41981408615696,24.48022015829306,2,61,20,1,0,0
32.07029898629216,1.664694780020231,6,20,22,1,0,0
687.428069748153,5.620597149608112,4,20,9,1,0,0
43.62851820956663,23.200157262592214,4,39,22,0,0,1
142.58054970720917,37.19394472915926,2,64,22,0,0,1
15.01038698548976,6.935808711539486,2,56,11,0,0,1
13.945373929151891,16.764025090254282,3,30,19,1,0,0
19.259120222813717,36.48942993607938,2,57,7,1,0,0
49.53648384677688,10.352926637084515,5,58,16,1,0,0
43.24867300418983,2.7575625849349206,3,40,14,0,0,1
45.90852087521273,5.862659883028379,3,42,3,1,0,0
37.862029852046724,1.2863334721052673,2,46,8,0,0,1
181.96212302681175,36.22674687671354,4,53,12,1,0,0
12.406343806000926,1.4013898576951658,5,39,3,0,0,1
111.76495977088418,4.840765462687359,3,69,18,1,0,0
16.682260425449474,17.553410153949795,14,18,4,1,0,0
13.562557468502849,15.982857495696535,2,48,4,1,0,0
13.113804616588741,15.682705945613536,2,34,16,1,0,0
44.53905949821753,3.553526268917022,2,41,8,0,0,1
46.11266640954037,11.679300665740424,2,51,7,0,0,1
65.84998050803256,25.337750537972372,4,47,8,1,0,0
66.05109839943509,7.142237342380728,2,35,0,1,0,0
55.76302626117213,37.20107808230293,5,66,22,1,0,0
17.210722273107052,8.271948909468694,4,57,8,0,0,0
127.41140158979825,3.369280765957312,3,59,16,1,0,0
13.51998626473702,16.213075961243586,3,44,5,0,0,1
21.85995361879442,81.60659224490797,5,37,23,0,0,1
134.1348438419434,7.95064331376445,2,60,18,1,0,0
42.416399255120275,12.488077336481648,14,42,4,1,0,0
117.07541782073343,8.04873415326349,5,79,11,1,0,0
70.03022486390628,0.8175472647189095,4,36,18,0,0,1
40.41842455099366,1.2362365139936835,3,42,3,0,0,1
143.70573342658335,14.446563372667516,1,40,8,0,0,1
23.789922572280247,2.2426555459223505,4,62,23,0,0,1
73.8947500719172,24.513072700751508,3,44,5,1,0,0
18.726111971672484,1.5059188260825112,4,50,13,0,0,1
35.80142660517464,27.32918567538772,6,28,20,1,0,0
156.70905157238874,0.8467517045061708,5,34,1,1,1,0
17.402823534398564,5.6192786941327935,2,54,19,1,0,0
11.8977429457333,3.0764627309860595,6,44,21,0,0,1
120.29662558675919,7.650248280060549,2,46,17,0,0,1
12.403675427363604,19.967796401914413,5,43,3,0,0,1
173.4837353800071,3.7700160043044373,3,45,9,0,0,1
21.993700246981945,4.070329299533435,5,45,5,1,0,0
108.75227848395677,0.6732404661911102,3,59,17,1,0,0
80.0946550826944,12.08217447319216,6,35,18,1,0,0
171.07794061517296,0.8214844628634008,1,58,21,1,0,0
54.60474100676216,5.856708857400899,4,62,2,0,0,1
200.31020317358715,4.139561081803652,2,55,15,1,0,0
19.247978336045513,29.676110620683257,3,29,20,1,0,0
63.96919840458041,9.820705581898402,5,54,2,0,1,1
78.19130008131384,10.74051985262452,2,20,22,0,0,1
194.26952930488852,71.88256367037474,4,38,22,1,0,0
40.89064715680897,2.178519239916988,2,43,11,0,0,1
77.3963668563479,2.032699880726283,2,79,15,0,0,1
53.0736839395257,7.824401539649245,3,57,17,1,0,0
142.51352825570504,32.220167167061255,2,36,12,0,0,1
25.532443950190014,21.669751409385523,2,40,10,1,0,0
33.40118284635873,7.594997241840078,1,18,19,0,0,1
104.77385641616411,5.32367939565688,4,54,11,1,0,0
99.20127548000356,4.6416094854769065,1,22,11,1,0,0
64.44983182677447,36.45276231403582,4,53,20,1,0,0
28.774032866589202,22.696741766311803,3,60,19,0,0,1
12.453014725659939,9.360351063096417,3,28,20,1,0,0
115.21878711270553,8.57975181666689,1,47,7,0,0,1
14.935705619446145,16.466273480266864,4,37,22,1,0,0
20.702169195966817,23.70665188579059,6,63,7,1,0,0
64.42051841726843,6.802415901144095,4,44,21,1,0,0
190.29748675214557,0.33865230991334544,4,24,7,1,1,0
222.5481953573352,1.7677075282214223,5,33,18,0,1,1
17.032734839161023,0.702994110080364,3,32,21,1,0,0
57.84776599348737,5.437009655651451,2,51,1,1,0,0
176.24796328044596,5.622389718635631,3,19,5,0,0,1
94.11325825799629,1.6117882566696684,1,48,8,1,0,0
26.62250336255268,10.277134484059516,4,38,20,0,0,1
22.28842930659998,8.535208334191049,3,59,20,1,0,0
172.8586662845175,38.12291010120166,2,51,3,1,0,0
87.77882113667715,2.6271886580631856,5,40,20,1,0,0
120.77244890655246,0.3221187063127334,2,18,23,1,0,0
40.73473956874134,25.895084107381596,3,65,23,0,0,0
66.72065908018436,37.320961674806924,3,46,21,1,0,0
18.024624946980303,0.4736982898750119,3,55,16,1,0,0
28.49971616856628,6.976903626477769,2,55,6,1,0,0
219.3435798476029,18.883395389186536,2,57,4,1,0,0
237.08067837527403,6.752146398085889,2,38,2,0,0,1
14.290249424137278,1.8582867888000474,3,50,9,1,1,0
78.98020765583493,0.4729026763304396,2,34,19,1,0,0
29.79778703267494,6.106828285768693,2,61,22,1,0,0
28.99362659252954,38.59027801288561,5,43,15,1,0,0
89.18581711883058,29.261338963716984,2,39,3,1,0,0
37.65366857123541,40.5044757864982,2,35,8,1,0,0
59.79571436374817,43.24929202063252,3,39,16,0,0,1
74.61467414297573,19.797850690041887,1,46,0,1,0,0
85.25680215505457,29.924159029634378,2,58,22,1,0,0
115.03963504711679,21.716061859801442,2,74,17,1,0,0
17.708666048298642,4.192536156027941,2,52,1,1,0,0
64.10344781294414,27.165890122544084,4,44,5,0,0,1
18.472175142109986,2.3262494199463086,6,35,0,1,0,0
77.90699279343379,8.227538403476547,4,65,22,1,0,0
31.23377494019589,9.168216103933187,6,35,9,0,0,0
27.44638958742739,11.54931330862609,1,22,1,0,0,1
40.83745852881138,7.544049016796612,2,43,0,0,0,1
246.98144748014096,3.790048412377122,1,53,8,1,0,0
91.2044162358442,6.535489497558031,4,53,15,1,0,0
25.25024003443518,7.2803088330593475,4,43,6,1,0,0
61.80743936174961,3.0179747906816505,3,52,10,1,0,0
49.36728268171165,5.384943214081666,4,40,13,1,0,0
25.392126645944032,3.6318482789625013,1,77,0,0,0,1
60.13861184234213,41.54915539791455,4,59,14,1,1,0
46.5360812715865,40.124343006684136,7,56,0,0,0,1
53.7837565343242,7.053399036566741,1,45,22,0,0,1
14.077131438056252,1.7159771719901924,2,23,7,1,0,0
35.64508803671291,6.933406279717324,3,32,15,1,0,0
122.42463743270126,19.351091503275885,2,51,15,0,0,1
10.545723976433717,10.442858262946118,4,18,5,0,0,1
11.476988864841317,16.44149802802704,2,47,22,1,0,0
107.02918947769284,9.156196210990274,3,52,19,0,0,1
11.744255300776427,9.182195037003156,3,46,20,1,0,0
68.90260564301147,6.2249275529513755,3,45,22,0,0,1
74.51426291022416,49.38657764988024,4,45,22,1,0,0
142.43940858080603,66.69863176613474,2,58,2,1,0,0
32.42195369984225,7.3452980131599785,3,48,0,0,0,1
50.669256553212946,36.6917002244861,3,58,0,1,0,0
34.04791662830286,3.230327760559484,4,42,7,0,0,1
21.02200127289207,2.214309097675358,3,53,22,1,0,0
245.83792799677934,29.17664683859876,2,42,7,1,0,0
197.30335288845848,5.75795322526694,3,54,3,1,0,0
37.56492548318674,11.051853994204517,4,48,8,1,0,0
20.565424698510654,1.98582575471976,2,61,0,1,0,0
60.935165385688386,67.67936698013236,4,58,13,0,0,1
95.62836759494746,7.374169920760987,1,42,19,1,0,0
32.369783531696996,7.975800160819692,2,31,23,1,0,0
79.18048112930673,8.042808580584774,3,38,17,1,0,0
44.86038954828232,8.550565121382435,4,56,5,1,0,0
10.420405116083467,21.98817277184754,4,62,21,0,0,1
36.60522773782637,1.3739435326009126,6,43,0,1,0,0
31.509045690231666,29.619539987648636,3,69,8,1,1,0
42.89444113862426,9.27282986070383,7,35,15,0,0,0
41.31223748642476,64.22144214018213,1,53,20,1,1,0
47.22677438013314,24.54212176047223,2,37,2,0,0,1
38.768421985485766,13.118283695098892,3,67,19,1,0,0
40.28192841572271,44.75240605265338,5,72,7,1,0,0
50.33632656841817,21.631770403601713,3,29,12,0,0,1
56.62811577428152,10.962317041687298,1,82,11,1,0,0
101.36559653524534,2.5413047171108545,5,34,4,1,0,0
49.82633205989616,8.434294563729628,2,42,2,1,0,0
24.368889609606608,91.1428826255222,5,28,22,1,0,0
19.953297555389554,23.011936589804414,7,53,5,1,0,0
96.24186091282034,21.78271428397228,2,49,9,0,0,1
208.39740910074582,19.487545471691654,3,43,3,1,0,0
20.50976464027357,3.130770672037577,3,46,16,1,0,0
80.63891719928876,3.9033179762526666,4,66,0,1,0,0
27.07967753644381,10.914340589288749,4,35,1,1,0,0
65.42050724108634,5.257797826972016,2,52,23,1,0,0
16.216668741977657,38.92542937605846,4,68,1,1,0,0
160.95266275745757,33.78838849710655,1,46,2,0,0,1
46.285055329884266,12.684504588537473,1,47,14,0,0,1
62.49888291818982,34.656962600748265,3,76,15,0,0,1
76.37452664128307,4.824090969804906,4,29,23,1,0,0
75.34974323741446,8.751496081686682,5,20,21,1,1,0
24.95778398022647,33.445474447955355,4,38,2,0,0,1
171.78646152387427,10.689540986299253,2,29,13,1,0,0
55.74483148294169,8.635540350471054,3,51,10,0,0,1
123.68632088255474,2.558853435647719,3,41,22,1,0,0
33.835371515198716,2.1605020810572597,1,43,14,0,0,1
64.26363198222228,5.2133087362497035,4,33,15,1,0,0
17.76450436144056,1.3779728991660853,4,69,2,0,0,1
50.35881439255432,1.3026266737855337,3,59,18,1,0,0
67.00507467112874,22.272019298922807,2,45,12,1,0,0
27.029629452394982,14.639063750961927,3,46,10,1,0,0
112.46944482432117,10.031592099607126,2,52,0,1,0,0
115.454665065432,3.014582430347302,4,43,21,0,0,1
274.3079898028796,16.791541081712385,2,50,5,1,0,0
17.642343616930113,0.7571355090462704,6,28,16,0,0,0
83.70384720355109,5.537767638570087,4,27,0,0,0,1
150.8297070255044,13.920513135667392,3,48,1,1,0,0
107.08695235580356,7.067344106084424,3,40,14,0,1,1
15.460293805141049,10.891865210786225,1,45,13,1,0,0
114.91448639709388,33.33924536068838,2,37,13,0,0,1
63.54679027420194,3.413493210477922,4,65,9,1,0,0
77.52005791013718,25.36431779707567,3,48,22,1,0,0
38.321259977147534,12.005311705205953,3,19,0,1,0,0
10.982608850460432,12.251874961972057,1,53,21,1,0,0
11.675377745375519,26.356104804196026,1,59,7,0,0,1
95.7710648142319,11.724278114689547,1,47,13,1,0,0
21.243971967189253,37.14746210806211,4,41,10,1,0,0
52.26876734625161,5.911975740603521,3,39,15,1,0,0
17.03463310592664,15.243206030836976,4,38,20,1,0,0
28.788486915151832,45.421081938332826,1,34,2,1,0,0
74.49848584329987,5.284866280943199,2,79,20,1,0,0
27.456197312943832,1.6369829928196782,1,36,22,1,0,0
81.24304686335115,6.661902245451465,8,53,12,1,0,0
120.5001907020585,18.22527740246983,5,50,18,1,0,0
72.95300362691378,8.14113835135507,1,59,20,1,0,0
31.043625551420856,18.758017701894296,7,19,7,1,0,0
64.28639433762287,24.34564983800726,1,41,14,0,0,1
40.433589056971016,2.7847294116480437,2,50,1,1,0,0
77.27545942402408,17.676939127076754,4,31,7,0,0,1
264.6422189569156,17.123630800390217,5,34,21,0,0,1
12.643390003145337,18.780707275183307,3,30,2,1,0,0
11.916020877583229,9.142444608127077,2,35,9,0,0,0
72.77493050193705,12.342175950854344,9,54,0,1,0,0
10.589133723073793,18.95587346630153,6,49,14,1,0,0
66.59197944576138,5.754276647609858,2,61,5,1,0,0
15.619818318460418,50.70973188481021,3,36,19,1,0,0
22.497124038007,0.2549451798358228,2,37,18,1,0,0
51.13922621318413,7.321464685434067,3,47,2,1,0,0
20.12218040565733,19.963798507439602,2,45,16,0,0,1
52.6262306280514,6.2615910542017525,4,56,11,0,0,1
26.615910093298083,5.598990107958811,3,53,22,0,0,0
71.76673778204457,1.5970253330944506,5,54,9,1,0,0
31.650938198938782,2.4574703058927185,4,25,9,1,0,0
26.51916948269719,19.04146263636011,2,46,17,1,0,0
112.15418684175077,10.689670108415642,5,52,12,0,0,1
50.115609526224205,3.7022992646859736,3,27,6,0,0,0
25.578866257835017,7.39830985530937,2,65,23,1,0,0
133.12677069261474,2.7414034294350778,5,42,14,1,0,0
68.12989641611706,20.660257518628555,4,48,9,1,0,0
37.88654945832934,30.699717375338157,4,60,23,1,0,0
20.713437857057883,13.964428202986138,3,46,16,1,0,0
76.65305304520413,10.745926644683118,2,35,7,1,0,0
270.0487803752392,0.3811346792021013,2,68,10,1,0,0
23.073775656427,22.386149903274593,7,19,12,1,0,0
65.11943447164317,1.098921621191553,2,50,11,1,0,0
43.46104475070588,4.775969109727314,1,42,0,0,0,1
20.989020329383507,2.490474661203467,2,47,1,1,0,0
130.64041405809505,2.554825704954962,3,27,19,0,0,1
11.825918855198276,12.588003671296724,4,55,12,1,0,0
26.401517017428823,5.362653174322625,6,45,6,0,0,1
68.47183326745379,20.026032468161823,2,57,21,1,0,0
58.22677915776306,28.29304744573636,5,62,2,1,0,0
179.93605626888117,17.165666739261365,1,44,0,1,0,0
256.3418273369043,8.265596822790226,2,24,23,0,0,1
61.58078791063993,47.34111143494097,4,72,12,1,0,0
105.44917403249937,25.32509792912418,1,50,7,1,0,0
114.7208412365357,13.564061749331868,5,56,22,0,0,1
12.457998991775492,4.088472128189868,5,46,14,0,0,1
13.171065242823548,14.85277008110495,4,68,21,1,0,0
27.2043293789979,1.8912096132319607,4,60,4,1,0,0
38.83878774301799,54.32021808290898,3,31,1,1,0,0
11.15807016193515,5.237217982785109,5,18,4,1,0,0
51.326904342933524,0.47793485592970997,3,44,21,1,0,0
11.096570824389834,10.683722324020126,5,39,8,1,0,0
70.42943126182215,21.402203160517303,1,34,20,1,0,0
17.611440333359738,14.118342834367843,4,90,12,1,0,0
16.024721037467547,12.518662768495133,2,44,1,1,0,0
52.52706908657237,20.609547507476695,1,46,6,1,0,0
42.96656938119458,18.640529434303872,2,69,20,1,0,0
33.407463965939826,14.171636716522356,4,63,11,1,0,0
39.05423021709479,15.612953885959215,1,47,8,1,0,0
33.43797957685484,13.809726988729885,6,48,14,1,0,0
61.180064525454945,13.143917336480712,3,46,2,1,0,0
168.82694515770876,5.889366443490637,5,33,2,0,0,0
102.94265857462592,26.971381308421563,2,56,6,1,0,0
35.17187766805355,16.344935724284834,5,71,17,1,0,0
29.098704532482763,0.3370973374611136,3,57,14,0,0,1
148.85396616895883,65.77339089295985,3,37,13,0,0,1
30.08989139652884,48.45192847784,1,30,12,0,0,0
180.28762877397995,11.059262536788841,3,38,20,1,0,0
80.75541184616185,1.7720138535576206,6,36,15,0,0,1
12.571395238546543,3.495542152514404,2,50,14,0,0,1
37.05752113787861,9.313308405478002,2,42,4,1,0,0
17.700510499846864,9.174789305462587,3,43,22,1,0,0
17.798737571284033,4.522407394566546,6,54,19,1,0,0
12.503632763053918,19.04596479225111,1,35,23,0,0,1
10.332245222556129,10.154349592392784,1,38,9,1,0,0
88.89347762563555,14.962894546031709,4,44,6,1,1,0
20.066770211511994,2.8599818497083374,3,31,7,0,0,0
75.40731154892272,5.364712254461295,2,41,23,0,0,1
219.01451327536031,22.00225614696288,3,66,3,0,0,1
123.51736464780406,1.103544629883958,3,53,3,0,0,1
27.878725188333792,4.464576337918302,3,50,17,1,0,0
39.478041533434435,14.066560739208338,3,41,5,1,0,0
41.10399272642975,14.624301009323004,4,47,1,0,0,1
83.15623892218936,1.7929603850297247,2,40,23,1,0,0
48.538258349001374,51.86431494091679,2,57,5,0,0,1
14.361218726795869,6.667205066093266,3,36,16,0,1,1
43.71988051624037,14.101706030456226,2,18,23,0,0,1
123.04910210524753,29.345359155459125,4,39,15,1,0,0
91.35088933951484,14.862656869411849,2,27,2,0,0,1
35.8950435340229,3.5684785950848963,2,45,18,1,0,0
44.13032035259778,2.7660187300259977,2,48,10,1,0,0
29.211332342622853,25.191344241176285,1,53,18,1,0,0
62.6889826823849,15.72848090358075,5,36,19,0,0,1
198.25796715761948,16.69585215778286,3,49,4,1,0,0
84.32271659872376,22.55303479586533,4,71,11,0,0,1
53.88716834560911,14.06533734066184,3,67,18,1,0,0
22.263315970474345,11.188074633935978,4,41,20,1,0,0
39.27565164101122,69.71152632845507,4,28,13,0,0,1
10.979983510200439,45.31524072656575,2,24,10,1,0,0
39.96386108300004,39.93136821446178,3,35,2,1,1,0
92.71699769230086,37.811247062787196,6,53,3,1,0,0
118.40967993285818,7.86626668049615,1,72,12,1,0,0
74.09830233491824,19.976991744699767,4,53,7,0,0,1
30.376036276720455,34.53599254747421,4,24,10,1,1,0
173.48100096611506,25.847770788434822,3,60,1,1,0,0
52.12594073508748,20.34806694138123,1,40,20,1,0,0
1390.484355768966,1.5357550830632236,4,18,2,1,0,0
122.44888767886452,23.000173815833197,2,63,15,1,0,0
25.963669957569806,5.659803169665862,2,44,4,1,0,0
335.14645176926086,3.5447717334573854,2,32,0,1,1,0
88.41457426448125,11.766428248242073,2,49,13,1,0,0
19.666205512876573,10.487294529226798,6,29,1,1,0,0
169.29700515283747,13.974096031329244,2,39,21,1,0,0
80.34744604075253,9.4234625569907,2,29,5,1,0,0
152.14750708872904,5.120767887744884,7,44,12,1,0,0
58.74161780270144,5.875227820428434,3,25,15,0,0,1
134.10702376752087,5.001320194190013,2,41,13,0,0,1
41.77925836548297,9.126299832809165,4,25,11,0,0,1
35.912717010897026,10.388152614677425,1,33,1,0,0,1
3982.780781926882,16.88934884237244,2,37,12,1,0,0
76.71884323293628,8.998967218595084,5,39,20,1,0,0
44.01958183571907,43.28364517865087,2,58,23,0,1,1
52.87214860663363,3.613591232690453,2,39,14,0,1,1
56.94442499246476,0.7610573887303591,2,55,22,1,0,0
15.75045733635016,16.53123387250356,3,44,9,1,0,0
10.598403427489163,4.649060120168076,2,61,2,1,0,0
12.297704542162137,32.63279554175368,7,24,8,0,0,1
77.58792310149897,12.705374606641614,3,18,21,1,0,0
70.62861929304381,16.487152495925468,3,53,20,0,0,1
35.90123569090416,40.233651504066,2,62,15,1,0,0
107.9300497294843,29.45417772642777,7,19,3,1,0,0
17.29533168740878,6.715120541554131,5,44,22,0,0,0
268.8850650720027,8.792390003310567,5,18,21,1,0,0
69.04532502541383,757.3337135038449,2,45,16,1,1,0
24.87960571190836,2.432295456360901,3,38,4,1,0,0
51.59582234385476,7.916391009964866,1,56,18,1,0,0
99.00582712768673,0.7099695480271693,2,43,7,1,0,0
30.194153143604556,1.9371556044846545,4,46,10,1,0,0
25.855489295087086,6.503706500464805,2,73,4,1,0,0
56.93767514122756,0.9721683606287934,2,18,21,0,0,1
289.42029340841384,2.452757506217111,2,55,8,1,0,0
54.059390802797815,33.97296055641142,3,44,5,1,0,0
101.20925746738959,13.923021490473229,3,47,21,0,0,1
12.05149149627699,4.524893132941812,2,37,4,1,0,0
14.429016220181577,33.01444280747945,6,69,22,0,1,1
22.28381691480795,15.872815296906852,1,45,23,0,0,1
28.48960887152987,7.8619598198368426,4,62,8,0,0,1
58.957330658078874,10.648269500277864,2,44,4,1,0,0
94.524948852315,1.771987912972381,4,20,3,0,0,1
13.865532041541062,5.293772110672581,3,42,13,1,0,0
159.80462606239973,6.253665898542522,3,33,17,1,0,0
34.82743860430185,15.4992247024677,1,37,3,0,0,1
119.54308664910657,748.3420296514529,3,74,23,1,1,0
15.235150091441255,1.7407728208185511,4,40,22,0,0,1
66.64762388257182,7.0423720978636695,3,44,10,0,0,1
59.210945442286636,21.744091669957623,3,31,8,0,0,1
92.48051166138104,21.29379525850873,2,57,19,1,0,0
66.51311807939192,9.561940981830382,3,18,17,1,0,0
92.74337605774673,9.29031230898897,4,50,16,1,0,0
29.358573987480558,6.5003045365294865,5,46,7,1,0,0
71.37846771829268,2.9696466144466878,5,49,15,0,0,1
17.708088221559823,21.635811369822324,2,35,16,1,0,0
84.69060890411701,49.397438285716355,4,63,17,0,0,1
11.097417598993909,0.5334774184458944,5,70,16,1,0,0
39.926980014042854,1.2224508862973276,4,67,5,1,0,0
57.44011570868637,15.673508860332324,2,49,9,1,0,0
35.21956097146348,3.3437447015388297,2,40,17,0,0,1
18.18277783168425,4.658964558331525,3,59,10,0,0,1
10.455497111884942,4.177107573551794,3,36,12,0,0,1
78.29995891758682,11.98251062356887,3,33,16,1,0,0
23.28607179106127,0.490386419543447,2,62,5,0,0,1
128.02666984930522,40.6673626060876,3,58,7,0,0,1
72.73355684938791,50.76868532965593,7,67,12,0,0,1
99.59167045824569,69.61512487429195,1,47,12,1,0,0
23.63083317450318,7.794819077765408,4,32,17,0,0,1
21.433034978360347,2.52680068338035,1,53,20,1,0,0
22.234218693346723,13.261393702270112,4,58,15,1,0,0
20.02705662459334,8.791799987811627,2,37,20,0,0,1
31.652244523560952,8.138933272566913,3,40,16,1,0,0
103.64756161385567,2.3184347516176214,5,38,17,0,0,0
74.15544307102617,9.432094566080416,3,30,3,1,0,0
51.37270652340602,1.0122467095192118,2,39,13,0,0,1
47.79924658608354,9.380826168754721,4,45,22,0,0,1
35.407646645395936,0.6756662583172348,6,42,10,1,0,0
20.72291193793108,38.802408571305094,2,42,2,0,0,1
206.92059187248387,13.058489563878739,3,46,20,1,1,0
11.900780729455471,5.319414685991778,3,54,23,1,0,0
343.70063416890235,18.46622685500003,2,69,5,1,0,0
27.234446409527923,0.5091889720397726,2,60,23,1,0,0
30.19203357710283,10.533418949821675,4,35,9,0,0,1
65.54948008772752,42.95772323801851,3,36,16,1,0,0
20.888067742398086,5.08893661808403,2,85,12,0,0,1
161.1930140978266,9.322741049346357,3,50,0,0,0,1
142.38926412910365,3.929032653945698,2,19,21,1,0,0
51.74210379375716,8.16781315718784,3,18,2,1,0,0
67.1104591514463,6.575822236683051,1,66,19,0,1,1
17.653786197086877,13.807976541485754,5,64,9,1,0,0
122.59483203252255,2.3201768670335627,4,24,20,0,0,1
59.72363116445513,2.064391757442252,2,27,17,1,0,0
80.67367829897731,4.551569106494097,4,28,10,1,0,0
54.21955247180291,11.814736246295602,1,50,11,1,0,0
65.2603482681688,1.598346015865982,2,51,0,1,0,0
20.477319748476027,33.79902611379444,5,40,11,1,0,0
10.34651833097523,0.35146688885743366,3,47,4,0,0,1
29.163333529003673,1.474338574751355,2,58,3,0,0,1
138.5095998900819,6.193246085066229,3,37,1,1,0,0
47.057760601922745,13.8576993841118,4,21,3,0,0,1
12.201010336679627,2.3991818323717324,3,52,8,1,0,0
47.360656901016846,0.592679941124904,2,29,7,0,0,1
93.83322349756385,0.6951446659518399,3,40,6,1,0,0
38.658106704680065,18.764654020494444,3,18,18,1,0,0
260.67559570101673,11.600855181055845,2,53,15,0,0,1
23.98301681438891,15.176525078078846,2,67,11,1,0,0
33.867028919941916,32.31912930906578,1,28,6,1,0,0
175.0776082484225,1.2684755616988994,2,27,13,0,0,1
105.5078341468669,8.09784581636548,2,50,5,1,0,0
47.44397298798888,10.855587060501428,2,51,9,1,0,0
156.67695771019817,22.91519500964078,1,46,5,1,1,0
128.8486424041215,31.363576867777706,2,51,13,0,0,1
77.25514005337216,17.93854428333028,4,42,8,1,0,0
76.73057711764616,9.570634347220393,4,53,18,1,0,0
101.75392374889103,14.526054102648189,6,52,13,0,0,1
81.45941887668536,7.184086793705516,3,32,5,0,0,1
43.782880815871664,25.13143973798475,3,34,14,1,0,0
109.54133994022268,3.2195417934422332,3,47,20,1,0,0
88.30751833758383,43.46146442333249,2,18,8,1,0,0
111.04448968339024,3.0780163811893586,2,54,20,1,0,0
32.64380252770599,12.89122588400974,4,50,4,1,0,0
26.322917332539713,37.48968893384145,4,18,3,1,0,0
87.51529404933223,12.832721995431964,1,30,22,1,0,0
34.623016082825394,12.672148048173781,1,68,4,0,0,1
13.781369653609804,31.648262231531902,1,48,16,1,0,0
219.5684279641736,3.5013963620225086,5,37,23,0,0,1
43.902078962978926,2.22201397242616,5,42,3,1,0,0
41.41279241492001,16.773375897261843,3,41,9,1,0,0
39.52781750765311,40.71634748997811,2,36,13,1,0,0
20.620944668961066,496.87153462557427,1,55,20,0,1,1
35.74259810223849,17.14318955660534,2,51,8,1,0,0
62.11687141735436,30.957983167922283,6,51,17,0,0,1
15.566714343694944,2.9377583281315047,2,32,5,1,1,0
52.783119553584264,8.730097435211396,5,50,1,1,0,0
35.65725169336337,9.493056256968954,3,67,6,1,0,0
114.16485963266268,1.2565016426979725,1,71,14,1,0,0
34.34283379541012,18.695028810180343,3,36,18,0,0,0
60.402658335235444,9.845615807407341,3,66,22,0,0,0
107.71873949038772,37.10340406156825,2,65,17,0,0,0
34.40530065609371,6.055560529996264,5,53,19,1,0,0
47.874495955460276,5.032998860856952,4,32,10,1,0,0
26.973775225511897,16.646841696913913,3,60,6,1,0,0
